"customer_key","gender","name","city","state_code","state","zip_code","country","continent","birthday","first_purchase_date","last_purchase_date","lifetime_spend","total_orders","months_since_first_purchase"
1087732,Male,Michael Robertson,DOWNHEAD,Cornwall,Cornwall,PL15 3SU,United Kingdom,Europe,1959-05-28,2016-11-30,2020-06-11,36664.30,8,51
1087790,Male,Edward Allen,SWINDERBY,Lincoln,Lincoln,LN6 0GP,United Kingdom,Europe,1998-08-03,2017-06-19,2019-01-24,1927.07,3,44
1087841,Male,Mohammad Fraser,ACHNALEA,Highland,Highland,PH33 5FJ,United Kingdom,Europe,1945-10-26,2017-06-26,2020-12-23,12681.71,5,44
1088108,Female,Alicia Mills,BRANSFORD BRIDGE,Worcester,Worcester,WR6 9PE,United Kingdom,Europe,1936-03-30,2018-10-26,2019-01-08,1391.53,2,28
1088133,Female,Aimee Jordan,SOMERSHAM,Peterborough,Peterborough,PE17 2DN,United Kingdom,Europe,1935-09-24,2020-01-09,2020-01-09,231.29,1,13
1088403,Female,Lucy Scott,GISBURN,Ribble Valley,Ribble Valley,BB7 4DR,United Kingdom,Europe,2000-04-01,2018-07-23,2020-05-07,5738.95,3,31
1088511,Female,Skye Savage,UPPER HACKNEY,Derbyshire Dales,Derbyshire Dales,DE4 6WX,United Kingdom,Europe,1951-05-28,2019-06-14,2019-06-14,3195.00,1,20
1088560,Male,Nathan Weston,EFAILNEWYDD,Gwynedd,Gwynedd,LL53 0RF,United Kingdom,Europe,1960-02-02,,,,,
1089328,Male,Owen Hyde,LONG SUTTON,Hampshire,Hampshire,RG29 0JR,United Kingdom,Europe,1989-05-04,2020-11-24,2020-11-24,179.99,1,3
1089369,Male,Sebastian Clarke,HOLME LACY,Hereford,Hereford,HR2 2SW,United Kingdom,Europe,1982-04-09,2017-12-04,2017-12-04,559.90,1,38
1089406,Male,Jamie Hammond,LLWYNDAFYDD,Ceredigion,Ceredigion,SA44 2WR,United Kingdom,Europe,1999-07-10,2019-12-26,2019-12-26,1389.00,1,14
1089414,Female,Ava Oliver,BAGENDON,Cotswold,Cotswold,GL7 5TS,United Kingdom,Europe,1952-12-11,2016-10-11,2019-02-13,5022.95,3,52
1089537,Male,Archie Chamberlain,ADWELL,South Oxfordshire,South Oxfordshire,OX9 3FX,United Kingdom,Europe,1942-06-03,2018-08-09,2018-08-09,8457.93,1,30
1089571,Male,Scott Taylor,TOTTERNHOE,Central Bedfordshire,Central Bedfordshire,LU6 9DB,United Kingdom,Europe,1988-04-02,2017-03-07,2021-02-06,6692.81,6,47
1089890,Female,Gracie Cartwright,AUCHNABONY,Kirkcudbrightshire,Kirkcudbrightshire,DG6 7DY,United Kingdom,Europe,2000-02-01,2016-05-05,2020-08-28,5188.38,4,57
1090072,Female,Niamh Day,London,Camden,Camden,WC1X 6FN,United Kingdom,Europe,1972-01-03,,,,,
1090397,Female,Laura Patterson,LONGSTOWE,Cambridge,Cambridge,CB3 2SQ,United Kingdom,Europe,1978-05-01,,,,,
1090406,Female,Matilda Gilbert,CACRABANK,Scottish Borders,Scottish Borders,TD7 0RD,United Kingdom,Europe,1988-08-06,2017-07-05,2017-07-05,2271.96,1,43
1090531,Female,Kiera Adams,ROFFEY,Horsham,Horsham,RH12 6ZU,United Kingdom,Europe,1939-11-09,2019-10-12,2019-10-12,1806.98,1,16
1090656,Female,Bethany Page,WERGS,Wolverhampton,Wolverhampton,WV6 5UL,United Kingdom,Europe,1974-03-28,2017-11-03,2017-11-03,131.96,1,39
1090726,Male,Dominic Sharp,AISLABY,North Yorkshire,North Yorkshire,YO18 2RN,United Kingdom,Europe,1951-05-06,2018-02-16,2020-10-01,17474.28,8,36
1091328,Female,Rachel Daly,DODINGTON,Somerset,Somerset,TA5 5EB,United Kingdom,Europe,1976-01-14,,,,,
1091419,Male,Dominic Banks,KIRKLINTON,Carlisle,Carlisle,CA6 6NF,United Kingdom,Europe,1945-11-17,2017-09-29,2021-02-13,22818.03,3,41
1091801,Female,Maisie Fleming,HARRINGTON,Daventry,Daventry,NN6 6HJ,United Kingdom,Europe,1955-07-24,2017-01-03,2018-11-08,15250.96,4,49
1091961,Female,Shannon Wells,FLECKNEY,Leicester,Leicester,LE8 7DN,United Kingdom,Europe,1986-01-02,2019-02-19,2019-05-02,2800.00,2,24
1092329,Male,Tyler Conway,EAST PANSON,Cornwall,Cornwall,PL15 9RS,United Kingdom,Europe,1958-06-20,2016-08-13,2016-08-13,3129.00,1,54
1092621,Male,Brandon Hayward,FINAVON,Angus,Angus,DD8 8ZA,United Kingdom,Europe,1967-02-26,,,,,
1092628,Male,Liam Lowe,GREENMOUNT,Bury,Bury,BL8 7DL,United Kingdom,Europe,1941-01-31,,,,,
1093130,Male,Tom Shepherd,London,Barnet,Barnet,N20 1TH,United Kingdom,Europe,1951-09-22,2019-05-21,2019-05-21,3913.00,1,21
1093798,Male,Sean Brennan,CONISBY,Argyllshire,Argyllshire,PA49 2SJ,United Kingdom,Europe,1935-08-10,2018-11-23,2019-12-28,6672.89,3,27
1093865,Male,Henry Read,SARN BACH,Gwynedd,Gwynedd,LL53 2DS,United Kingdom,Europe,1956-02-21,,,,,
1259925,Female,Kristen Sarno,Anaheim,CA,California,"92801",United States,North America,1969-03-01,2017-02-09,2019-08-17,5551.21,3,48
1260058,Female,Elizabeth Veloz,Ocean City,NJ,New Jersey,"8226",United States,North America,1982-10-29,2017-12-02,2017-12-23,4444.30,2,38
1261112,Male,George Fisher,Florence,KY,Kentucky,"41042",United States,North America,1949-02-02,2017-08-05,2020-08-14,5635.41,3,42
1261289,Female,Peggy Hardy,Clinton,OK,Oklahoma,"73601",United States,North America,1963-04-11,2016-07-16,2020-01-24,11826.56,4,55
1262038,Male,Billy Brantley,Joplin,MT,Montana,"59531",United States,North America,1975-03-04,2017-02-14,2020-01-09,3500.90,2,48
1262082,Male,Jason Gill,Garwood,TX,Texas,"77442",United States,North America,1952-12-17,2019-04-30,2019-04-30,877.00,1,22
1262399,Female,Doreen Fosdick,Malakoff,TX,Texas,"75148",United States,North America,1999-10-19,2019-01-03,2019-01-03,19.98,1,25
1262414,Male,Jeffrey Ortiz,Wallingford,CT,Connecticut,"6492",United States,North America,1966-03-28,2017-12-31,2020-01-27,9149.87,8,38
1262657,Female,Mary Johnson,Richmond,MN,Minnesota,"56368",United States,North America,1957-04-15,2020-02-11,2020-02-11,193.62,1,12
1262977,Male,Jerry Hayse,Bellflower,CA,California,"90706",United States,North America,1946-05-11,,,,,
1263184,Male,Bruce Gutierrez,Center,TX,Texas,"75935",United States,North America,1948-10-18,2020-02-22,2020-02-22,1099.93,1,12
1263679,Female,Julia Silverstein,Harrisburg,OH,Ohio,"43126",United States,North America,1998-12-24,2017-07-13,2020-06-04,1625.47,4,43
1264011,Male,Karl Palmer,Mansfield,OH,Ohio,"44907",United States,North America,2001-08-11,2016-08-13,2018-12-30,3117.80,2,54
1264513,Female,Barbara Buse,Huntsville,AL,Alabama,"35816",United States,North America,1958-04-11,2018-01-19,2020-02-22,752.01,2,37
1264805,Male,Fletcher Carver,Lexington,NE,Nebraska,"68850",United States,North America,1992-01-23,2017-02-18,2020-12-09,8178.37,4,48
1264890,Male,John Smith,New Haven,CT,Connecticut,"6511",United States,North America,1965-04-07,2020-10-27,2020-10-27,1349.50,1,4
1264949,Female,Gloria Murray,Houma,LA,Louisiana,"70360",United States,North America,1955-02-03,2019-12-31,2019-12-31,493.96,1,14
1264963,Female,Mary Briggs,Amarillo,TX,Texas,"79101",United States,North America,2001-02-02,2020-08-03,2020-08-03,23.72,1,6
1265115,Male,Scott Collins,Lombard,IL,Illinois,"60148",United States,North America,1937-07-05,2018-07-05,2020-08-26,7389.32,4,31
1265147,Male,Jesse Adams,West Lebanon,NH,New Hampshire,"3784",United States,North America,1987-11-03,2019-08-02,2019-08-02,3049.50,1,18
1265357,Female,Julia Peters,Morrilton,AR,Arkansas,"72110",United States,North America,1950-09-11,2019-09-09,2021-01-08,1389.63,3,17
1265799,Male,Michael Pickett,Annapolis,MD,Maryland,"21401",United States,North America,1973-08-02,2016-10-27,2019-11-13,772.95,2,52
1266103,Male,David Barnes,Lavergne,TN,Tennessee,"37086",United States,North America,1984-05-03,,,,,
1266191,Male,Charles Meier,Santa Ana,CA,California,"92701",United States,North America,1959-09-04,2020-02-12,2020-02-12,1183.99,1,12
1266410,Male,Joseph James,San Antonio,TX,Texas,"78225",United States,North America,1999-07-09,2017-12-27,2017-12-27,2936.60,1,38
1266796,Male,Jose Hill,Ontario,CA,California,"91762",United States,North America,2001-10-03,2017-08-26,2019-05-22,11454.71,4,42
1266821,Male,Brian Rozell,Maple Shade,NJ,New Jersey,"8052",United States,North America,1988-01-10,2016-12-17,2019-05-08,5969.62,4,50
1266986,Female,Sasha Stanley,Columbia,SC,South Carolina,"29210",United States,North America,1987-08-29,2016-05-28,2020-01-29,2828.75,3,57
1268392,Female,Kecia Morgan,Thomaston,GA,Georgia,"30286",United States,North America,1967-12-01,2016-05-07,2020-02-21,5077.20,2,57
1269051,Male,Frank Upchurch,Auberry,CA,California,"93602",United States,North America,1995-11-20,2016-01-01,2016-01-01,1519.94,1,61
1269109,Female,Alice Turner,Philadelphia,PA,Pennsylvania,"19154",United States,North America,1991-02-22,,,,,
1269245,Female,Julia Vincent,Mountain View,CA,California,"94041",United States,North America,2000-06-22,2019-03-16,2020-12-14,441.83,2,23
1094026,Male,Christopher Flynn,EDERN,Gwynedd,Gwynedd,LL53 3NL,United Kingdom,Europe,1937-09-03,2018-09-30,2018-09-30,577.96,1,29
1094276,Male,Kyle Quinn,LANGTON LONG BLANDFORD,North Dorset,North Dorset,DT11 2PF,United Kingdom,Europe,1957-02-21,2016-09-24,2020-06-22,16860.56,5,53
1094291,Female,Cerys Bailey,PARKGATE,Dumfriesshire,Dumfriesshire,DG1 5YT,United Kingdom,Europe,1952-08-01,2016-02-18,2017-04-27,996.00,3,60
1094568,Female,Rachel Wade,BODHAM STREET,Norfolk,Norfolk,NR25 4WY,United Kingdom,Europe,1962-02-04,2016-10-19,2021-02-17,8195.95,2,52
1094704,Female,Aimee Swift,TILTUPS END,Stroud,Stroud,GL6 0YS,United Kingdom,Europe,1953-07-04,2019-01-12,2020-03-05,4008.97,2,25
1094994,Male,Max Singh,LUDGERSHALL,Aylesbury Vale,Aylesbury Vale,HP18 3HJ,United Kingdom,Europe,1968-03-03,2019-07-21,2019-07-21,200.00,1,19
1095118,Male,Archie Hooper,ADMINGTON,Stratford-on-Avon,Stratford-on-Avon,CV36 0FP,United Kingdom,Europe,1974-09-25,2019-08-07,2019-08-07,2109.80,1,18
1095528,Male,Owen Kirk,HEADCORN,Ashford,Ashford,TN27 7ZY,United Kingdom,Europe,1946-02-09,2018-06-18,2019-08-27,3624.22,3,32
1096041,Male,Ben Gardner,CREACOMBE,Mid Devon,Mid Devon,EX16 8XZ,United Kingdom,Europe,1998-09-12,2018-12-15,2018-12-15,3068.85,1,26
1096123,Male,David Iqbal,BREOCH,Kirkcudbrightshire,Kirkcudbrightshire,DG7 9QN,United Kingdom,Europe,1991-07-19,2016-05-27,2020-01-14,7540.61,5,57
1096641,Male,Owen Fisher,COMPTON PAUNCEFOOT,South Somerset,South Somerset,BA22 9TA,United Kingdom,Europe,1969-05-18,2019-08-20,2019-09-02,11704.87,2,18
1096714,Male,Jake Brennan,THEALBY,North Lincolnshire,North Lincolnshire,DN15 6AD,United Kingdom,Europe,1989-08-25,2019-05-18,2020-09-15,2650.96,4,21
1096834,Female,Shannon Fitzgerald,HERNER,Exeter,Exeter,EX32 7DS,United Kingdom,Europe,1956-06-09,2017-06-23,2018-10-04,1795.89,3,44
1096960,Male,Peter Dawson,LLANDEGLEY,Llandrindod Wells,Llandrindod Wells,LD1 0LG,United Kingdom,Europe,1996-07-28,2017-06-02,2019-01-31,4390.69,3,44
1097057,Female,Tilly Dunn,BRIXWORTH,Daventry,Daventry,NN6 3AT,United Kingdom,Europe,1996-11-15,2018-01-03,2019-12-23,8497.61,4,37
1097602,Female,Sofia Barnes,TALWRN,Anglesey,Anglesey,LL77 1AQ,United Kingdom,Europe,1950-04-06,2019-08-31,2019-08-31,179.00,1,18
1097685,Female,Amy Welch,EDVIN LOACH,Hereford,Hereford,HR7 3TG,United Kingdom,Europe,1994-07-28,2016-07-14,2019-01-25,24740.82,4,55
1098143,Female,Morgan Foster,LLANFILO,Llandrindod Wells,Llandrindod Wells,LD3 5WW,United Kingdom,Europe,1977-07-02,2016-01-23,2019-08-16,592.90,2,61
1098179,Male,Joseph Slater,HOWE,Highland,Highland,KW1 1DN,United Kingdom,Europe,1977-05-12,2016-12-28,2019-01-18,6296.91,3,50
1098445,Male,Elliot Townsend,UPPER SUNDON,Central Bedfordshire,Central Bedfordshire,LU5 8BW,United Kingdom,Europe,1979-11-13,,,,,
1098561,Male,Lewis Henry,HARLTON,Cambridge,Cambridge,CB3 3TB,United Kingdom,Europe,2001-05-06,2018-11-06,2018-11-06,652.00,1,27
1098687,Male,Edward Rose,FULLETBY,Lincoln,Lincoln,LN9 0LJ,United Kingdom,Europe,1978-03-08,2016-06-11,2021-02-01,25432.54,10,56
1098857,Male,Matthew Goodwin,LYDFORD-ON-FOSSE,South Somerset,South Somerset,TA11 7HT,United Kingdom,Europe,1981-11-27,,,,,
1098881,Female,Leah Singh,TADWORTH,Reigate and Banstead,Reigate and Banstead,KT20 0BS,United Kingdom,Europe,1996-07-24,2017-12-12,2018-12-08,2776.86,2,38
1099807,Female,Zara Kerr,KNITSLEY,County Durham,County Durham,DH8 2FY,United Kingdom,Europe,1946-04-23,2016-11-02,2020-06-09,6198.76,2,51
1100042,Male,Cameron Stephenson,HEDLEY ON THE HILL,Northumberland,Northumberland,NE43 7SE,United Kingdom,Europe,1993-02-07,2019-02-24,2019-11-21,2418.73,2,24
1100184,Male,Harrison Tomlinson,WEST CHEVINGTON,Northumberland,Northumberland,NE61 2NJ,United Kingdom,Europe,1940-08-23,2017-12-22,2019-11-07,1984.61,2,38
1100227,Male,Jacob Payne,CHURCHTOWN,Sefton,Sefton,PR9 8ZY,United Kingdom,Europe,1942-05-10,,,,,
1100244,Male,Joshua Mellor,GISLINGHAM,Mid Suffolk,Mid Suffolk,IP23 4EN,United Kingdom,Europe,1987-07-13,2020-09-23,2020-09-23,3243.00,1,5
1269972,Female,Andrea Martinez,Newark,AR,Arkansas,"72562",United States,North America,1996-09-01,2020-02-22,2020-02-22,1935.94,1,12
1270130,Female,Pauline Garcia,Elkin,NC,North Carolina,"28621",United States,North America,1973-08-26,2018-03-09,2019-07-20,4766.93,2,35
1270231,Male,John Coleman,Melbourne,FL,Florida,"32901",United States,North America,1988-07-23,2019-08-17,2019-08-17,3292.00,1,18
1270478,Male,John Kwan,Omaha,NE,Nebraska,"68114",United States,North America,1962-04-01,2017-02-09,2020-12-29,7593.61,3,48
1270520,Male,Enrique Fett,Minneapolis,MN,Minnesota,"55406",United States,North America,1974-02-17,2019-02-23,2019-02-23,298.99,1,24
1270898,Female,Roxana Blankinship,Dallas,TX,Texas,"75287",United States,North America,1959-09-06,2017-10-12,2017-10-12,690.00,1,40
1270948,Male,Richard Cutshaw,Southfield,MI,Michigan,"48075",United States,North America,1951-09-07,2016-12-15,2016-12-15,59.96,1,50
1271222,Male,Michael Jackson,Dallas,TX,Texas,"75207",United States,North America,1943-05-14,2016-07-08,2019-01-05,3527.53,2,55
1271239,Female,Amber Breeden,Lubbock,TX,Texas,"79401",United States,North America,1997-09-12,2016-12-29,2017-12-18,18173.74,2,50
1271549,Female,Louise Erwin,Racine,OH,Ohio,"45771",United States,North America,1963-01-31,2019-09-18,2019-09-18,1024.00,1,17
1271984,Female,Margaret Anderson,Houston,TX,Texas,"77075",United States,North America,1936-11-27,2019-05-06,2019-05-06,1672.00,1,21
1272086,Male,David Moore,Philadelphia,PA,Pennsylvania,"19103",United States,North America,1989-09-21,2018-10-31,2021-02-06,15280.28,4,28
1272285,Female,Mary Tibbetts,Ellicott City,MD,Maryland,"21042",United States,North America,1965-02-26,2017-12-30,2019-09-04,4299.32,3,38
1273372,Female,Michele Selby,Reno,NV,Nevada,"89501",United States,North America,1969-02-01,2018-10-15,2020-12-04,2976.86,3,28
1273672,Male,Gary Lucia,Jackson,WY,Wyoming,"83001",United States,North America,1999-05-27,2019-12-25,2019-12-25,253.80,1,14
1273696,Female,Dawn Simon,Chicago,IL,Illinois,"60606",United States,North America,1942-11-05,,,,,
1273698,Female,Cassandra Bacon,Biddeford,ME,Maine,"4005",United States,North America,1951-01-15,,,,,
1273745,Male,Clemente Hill,Canonsburg,PA,Pennsylvania,"15317",United States,North America,1944-10-02,,,,,
1273763,Female,Elizabeth Thompson,Springfield,MA,Massachusetts,"1105",United States,North America,1985-03-04,,,,,
1273837,Male,Jose Clark,Thomasville,MO,Missouri,"65438",United States,North America,1954-12-27,2016-01-20,2020-01-30,9638.99,3,61
1274532,Male,Mark Gonzalez,Walterboro,SC,South Carolina,"29488",United States,North America,1965-09-12,2017-09-11,2018-12-27,1646.62,2,41
1274790,Male,Billy McMahon,Harlingen,TX,Texas,"78550",United States,North America,1992-06-22,2017-06-06,2019-10-09,3372.63,4,44
1274793,Male,Jessie Whitt,Hay Springs,NE,Nebraska,"69347",United States,North America,1999-10-02,,,,,
1274951,Female,Towanda Holton,Charleston,SC,South Carolina,"29424",United States,North America,1956-07-18,2019-01-14,2019-05-31,11602.11,2,25
1275016,Male,Michael Kawakami,Jacksonville,FL,Florida,"32202",United States,North America,1969-05-18,,,,,
1275802,Male,Daniel Davis,Peoria,IL,Illinois,"61604",United States,North America,1941-08-20,2016-02-23,2019-03-14,5779.52,3,60
1276079,Female,Hope Gibbs,Phoenix,AZ,Arizona,"85034",United States,North America,1973-08-23,2016-11-12,2016-11-12,5133.96,1,51
1276329,Female,Bonnie Maldonado,Elmore City,OK,Oklahoma,"73035",United States,North America,1968-03-10,2016-11-10,2020-01-24,10414.60,3,51
1276345,Female,Beulah Brown,Knoxville,TN,Tennessee,"37919",United States,North America,1957-02-20,,,,,
1276578,Female,Leigh Shaner,White Plains,NY,New York,"10601",United States,North America,1970-06-08,,,,,
1276598,Female,Lisa Comeaux,Worthington,OH,Ohio,"43085",United States,North America,1943-08-12,2016-10-22,2018-12-03,20138.58,4,52
1276606,Female,Edith Cotton,Elk Lake,WI,Wisconsin,"54739",United States,North America,1942-02-01,2019-12-17,2019-12-17,1142.23,1,14
1277272,Male,Eddie Short,Hayward,CA,California,"94541",United States,North America,1980-07-08,,,,,
1277565,Female,Margaret Czajkowski,Oklahoma City,OK,Oklahoma,"73102",United States,North America,1958-07-22,,,,,
1277723,Male,Todd Mendez,Los Altos,CA,California,"94022",United States,North America,1966-09-12,2016-11-19,2020-05-09,8474.70,7,51
1277798,Male,Christopher Freeman,Corpus Christi,TX,Texas,"78476",United States,North America,1995-06-30,2020-01-03,2020-01-03,590.57,1,13
1277876,Male,John Gonzalez,Hyattsville,MD,Maryland,"20781",United States,North America,1992-08-14,,,,,
1277982,Female,April Newton,Unionville,VA,Virginia,"22567",United States,North America,1946-09-24,2018-11-24,2018-11-24,249.99,1,27
1278100,Male,Harry Girton,Phoenix,AZ,Arizona,"85003",United States,North America,1941-02-16,,,,,
1278242,Male,Dallas Freeman,Penns Neck,NJ,New Jersey,"8540",United States,North America,1948-01-25,2019-02-01,2019-09-13,2161.00,2,24
1278417,Male,Wilson Cody,High Point,NC,North Carolina,"27260",United States,North America,1959-11-25,2018-06-02,2019-11-09,5958.60,3,32
1278561,Female,Karen Milner,Fort Jennings,OH,Ohio,"45844",United States,North America,1950-11-08,2019-09-26,2020-02-08,3883.85,2,17
1278619,Male,Brian Cobb,Salt Lake City,UT,Utah,"84111",United States,North America,2001-04-10,2019-08-15,2020-08-08,6407.85,4,18
1278642,Female,Cindy Phillips,Longview,TX,Texas,"75604",United States,North America,1940-08-03,2018-12-20,2019-08-07,2372.87,2,26
1278844,Female,Carrie McAlexander,Chickasha,OK,Oklahoma,"73018",United States,North America,1940-07-13,2020-01-23,2020-01-23,1105.00,1,13
1279546,Female,Mae Jackson,Mechanic Falls,ME,Maine,"4256",United States,North America,1978-03-03,2019-02-15,2020-01-09,6530.45,3,24
1280639,Male,John Ellis,Binghamton,NY,New York,"13901",United States,North America,1945-06-10,2017-08-04,2020-03-11,4502.06,3,42
1280832,Female,Marie Arrington,Sharonville,OH,Ohio,"45241",United States,North America,1979-12-20,2019-10-03,2019-10-03,3782.70,1,16
1281027,Male,Alex Rees,Peoria,IL,Illinois,"61602",United States,North America,1989-06-22,2020-05-09,2020-05-09,2039.80,1,9
1281684,Female,Doris Thomas,Plymouth Meeting,PA,Pennsylvania,"19462",United States,North America,1953-07-13,2016-10-10,2017-05-01,607.88,2,52
1282455,Female,Georgia Maguire,Anaheim,CA,California,"92805",United States,North America,1951-01-20,2016-10-07,2019-07-18,3864.81,4,52
1282672,Male,Johnnie Yates,Carrington,ND,North Dakota,"58421",United States,North America,1963-08-21,,,,,
1282854,Male,Marcos Engle,Santa Ana,CA,California,"92705",United States,North America,1952-12-31,,,,,
1284244,Female,Rebecca Conboy,New York,NY,New York,"10016",United States,North America,1961-10-21,2018-05-18,2020-10-10,2170.23,3,33
1284353,Male,Tracy Bell,Buffalo,NY,New York,"14214",United States,North America,1982-12-31,2017-02-23,2020-01-01,4242.17,3,48
1284668,Male,Bruce Bahena,Albany,NY,New York,"12210",United States,North America,1937-01-28,2019-05-20,2019-05-20,88.62,1,21
1284776,Female,Echo Brown,Angola,IN,Indiana,"46703",United States,North America,1982-01-26,2016-08-26,2020-05-28,6911.62,4,54
1284778,Male,Earl Smith,Beatrice,NE,Nebraska,"68310",United States,North America,1993-01-19,2020-05-28,2020-05-28,2085.78,1,9
1284918,Female,Imelda Vigil,Bensenville,IL,Illinois,"60106",United States,North America,1984-01-18,2017-01-13,2019-05-09,2075.40,3,49
1284953,Male,Jim Cosby,Oakland,CA,California,"94612",United States,North America,1949-05-17,2017-05-12,2019-12-30,14463.62,7,45
1285539,Female,Carmen Gustafson,Pensacola,FL,Florida,"32501",United States,North America,1952-11-09,2018-01-09,2018-01-09,2214.00,1,37
1285548,Male,Angelo Cook,Unalaska,AK,Alaska,"99685",United States,North America,1966-09-06,2017-01-28,2017-01-28,169.99,1,49
1285972,Female,Sherice Turner,Brookfield,NY,New York,"13314",United States,North America,1991-12-06,2018-06-16,2021-02-08,14816.68,4,32
1286466,Female,Candice Cochran,Richmond,VA,Virginia,"23224",United States,North America,1973-02-12,2018-02-23,2019-09-16,8053.00,2,36
1100294,Female,Eloise Griffin,GADDESBY,Leicester,Leicester,LE7 8NY,United Kingdom,Europe,1999-11-13,2018-12-08,2020-02-05,1656.60,3,26
1100341,Male,Kieran Cameron,CORRY,Highland,Highland,IV49 2ZR,United Kingdom,Europe,1981-05-07,2016-10-03,2020-09-05,5078.60,4,52
1100862,Male,Evan Crawford,LYTHAM ST ANNE'S,Fylde,Fylde,FY8 1RL,United Kingdom,Europe,1982-06-08,,,,,
1101386,Male,Taylor Chamberlain,HUTHWAITE,Ashfield,Ashfield,NG17 3QA,United Kingdom,Europe,1974-04-08,2017-07-28,2019-03-12,8851.07,3,43
1101670,Male,Kyle Duncan,INGON,Stratford-on-Avon,Stratford-on-Avon,CV37 4QB,United Kingdom,Europe,1960-12-28,2016-05-02,2020-02-29,9530.72,5,57
